tconst,primaryTitle,startYear,genres
tt0072564,Space: 1999,1975,"Adventure,Drama,Sci-Fi"
tt0072567,Starsky and Hutch,1975,"Action,Crime,Drama"
tt0072571,Sunshine,1975,Comedy
tt0072572,Survivors,1975,"Drama,Sci-Fi"
tt0072573,Swiss Family Robinson,1975,"Adventure,Family"
tt0072574,Switch,1975,"Action,Crime,Drama"
tt0072576,Three for the Road,1975,"Adventure,Drama"
tt0072577,Two's Company,1975,Comedy
tt0072580,The Wackers,1975,Comedy
tt0072581,We'll Get By,1974,Comedy
tt0072582,"Welcome Back, Kotter",1975,Comedy
tt0072583,Westwind,1975,Adventure
tt0072584,Wheel of Fortune,1983,"Family,Game-Show,Short"
tt0072585,When Things Were Rotten,1975,"Adventure,Comedy"
tt0072586,Wodehouse Playhouse,1974,"Comedy,Romance"
tt0072587,Yus My Dear,1976,Comedy
tt0072589,The Zoo Gang,1974,"Crime,Drama,Mystery"
tt0072592,Three Men of the City,1974,Drama
tt0072768,Cash and Company,1975,"Action,Drama,Western"
tt0073301,A Little Princess,1973,Drama
tt0073675,The Secret Garden,1975,"Drama,Family"
tt0073824,Trzecia granica,1975,"Adventure,Drama,War"
tt0073954,Albert & Herbert,1974,Comedy
tt0073955,Alice,1976,Comedy
tt0073956,All's Fair,1976,Comedy
tt0073958,Angels,1975,Drama
tt0073959,Der Anwalt,1976,Crime
tt0073961,Black Sheep Squadron,1976,"Action,Adventure,Drama"
tt0073962,Ball Four,1976,"Comedy,Sport"
tt0073963,Bert D'Angelo/Superstar,1976,"Action,Crime,Drama"
tt0073964,Big Boy Now!,1976,Comedy
tt0073965,The Bionic Woman,1976,"Action,Adventure,Drama"
tt0073966,Bluey,1976,Drama
tt0073967,Bouquet of Barbed Wire,1976,Drama
tt0073968,Break the Bank,1976,Game-Show
tt0073969,CPO Sharkey,1976,Comedy
tt0073970,The Captain and Tennille,1976,Music
tt0073972,Charlie's Angels,1976,"Action,Adventure,Crime"
tt0073973,Chi?,1976,
tt0073974,City of Angels,1976,"Crime,Drama"
tt0073975,The Coral Jungle,1976,
tt0073976,Cos,1976,Comedy
tt0073978,David Niven's World,1976,
tt0073979,Delvecchio,1976,"Crime,Drama"
tt0073980,The Diahann Carroll Show,1976,Music
tt0073982,Dinah and Her New Best Friends,1980,
tt0073984,Dolly,1976,Music
tt0073985,Donny and Marie,1975,Music
tt0073986,The Dumplings,1976,Comedy
tt0073987,Easy Does It... Starring Frankie Avalon,1976,"Comedy,Music"
tt0073988,Executive Suite,1976,Drama
tt0073989,Extra Drei,1976,"Comedy,News"
tt0073990,The Fall and Rise of Reginald Perrin,1976,Comedy
tt0073991,Family Feud,1976,Game-Show
tt0073992,Family,1976,"Drama,Family"
tt0073993,The Fosters,1976,"Comedy,Family"
tt0073995,George & Mildred,1976,Comedy
tt0073996,The Georgian House,1976,"Drama,Family,Fantasy"
tt0073997,The Ghosts of Motley Hall,1976,"Comedy,Family,Fantasy"
tt0073998,Gibbsville,1976,Drama
tt0074000,Good Heavens,1976,"Comedy,Fantasy"
tt0074002,3000 Leagues in Search of Mother,1976,"Adventure,Animation,Drama"
tt0074003,Happy Ever After,1974,Comedy
tt0074004,Ein Herz und eine Seele,1973,Comedy
tt0074005,Holmes and Yoyo,1976,"Comedy,Crime,Sci-Fi"
tt0074007,In Search of...,1976,"Documentary,Sci-Fi"
tt0074008,Ivan the Terrible,1976,Comedy
tt0074009,The Jacksons,1976,"Comedy,Music"
tt0074010,Jigsaw John,1976,"Crime,Drama"
tt0074011,Johnny Cash and Friends,1976,Music
tt0074012,The Kelly Monteith Show,1976,Comedy
tt0074013,The Kids from C.A.P.E.R.,1976,"Adventure,Comedy,Family"
tt0074014,The Krofft Supershow,1976,"Family,Fantasy,Sci-Fi"
tt0074015,The Late Summer Early Fall Bert Convy Show,1976,"Comedy,Family,Music"
tt0074016,Laverne & Shirley,1976,"Comedy,Family"
tt0074017,Leo and Me,1978,Comedy
tt0074018,Liar's Club,1976,"Comedy,Game-Show"
tt0074019,Lucky Feller,1975,Comedy
tt0074020,The Many Wives of Patrick,1976,Comedy
tt0074021,"Mary Hartman, Mary Hartman",1976,"Comedy,Romance"
tt0074022,The McLean Stevenson Show,1976,Comedy
tt0074025,Midnight Blue,1974,Talk-Show
tt0074026,Most Wanted,1976,"Crime,Drama"
tt0074027,Mr. T and Tina,1976,Comedy
tt0074028,The Muppet Show,1976,"Comedy,Family,Music"
tt0074029,The Nancy Walker Show,1976,Comedy
tt0074030,Nashville on the Road,1975,Music
tt0074031,The New Avengers,1976,"Action,Mystery,Thriller"
tt0074032,Nic and Pic,1975,Adventure
tt0074033,Noah and Nelly in... SkylArk,1976,"Animation,Family"
tt0074035,The Onedin Line,1971,"Adventure,Drama,Romance"
tt0074036,Open All Hours,1976,Comedy
tt0074037,Orde Wingate,1976,Drama
tt0074038,Popi,1975,Comedy
tt0074039,Povratak otpisanih,1976,War
tt0074040,The Practice,1976,Comedy
tt0074041,The Quest,1976,Western
tt0074042,Quincy M.E.,1976,"Crime,Drama,Mystery"
tt0074044,Rebop,1976,
tt0074045,Rentaghost,1976,"Comedy,Family,Fantasy"
tt0074046,The Rich Little Show,1975,Comedy
tt0074047,"Rich Man, Poor Man - Book II",1976,Drama
tt0074051,Sara,1976,"Drama,Western"
tt0074052,What Will They Think of Next?,1976,Documentary
tt0074053,The Scooby-Doo/Dynomutt Hour,1976,"Animation,Comedy,Family"
tt0074054,Serpico,1976,"Crime,Drama"
tt0074056,Sirota's Court,1976,Comedy
tt0074058,The Sonny and Cher Show,1976,"Comedy,Music"
tt0074059,Spencer's Pilots,1976,Adventure
tt0074061,Star Maidens,1976,Sci-Fi
tt0074062,The Sylvester & Tweety Show,1976,"Animation,Comedy,Family"
tt0074063,That's Hollywood,1976,"Documentary,History"
tt0074064,The Tony Randall Show,1976,Comedy
tt0074066,Die Unternehmungen des Herrn Hans,1977,
tt0074067,Up the Convicts,1976,Comedy
tt0074068,Van Dyke and Company,1976,Comedy
tt0074069,Viva Valdez,1976,Comedy
tt0074070,Well Anyway,1976,Comedy
tt0074071,What's Happening!!,1976,Comedy
tt0074072,When the Boat Comes In,1976,"Drama,History"
tt0074074,Wonder Woman,1975,"Action,Adventure,Drama"
tt0074075,Yanks Go Home,1976,Comedy
tt0074076,"Yes, Honestly",1976,Comedy
tt0074077,The Young Doctors,1976,"Drama,Romance"
tt0074079,Zwickelbach & Co.,1976,"Comedy,Crime"
tt0074155,The Art of Film,1976,"Documentary,History"
tt0074369,My Uncle Napoleon,1976,"Comedy,Drama"
tt0075281,The Sullivans,1976,Drama
tt0075469,1990,1977,"Drama,Sci-Fi,Thriller"
tt0075470,3 Girls 3,1977,Comedy
tt0075471,ABC Weekend Specials,1977,"Adventure,Animation,Comedy"
tt0075472,All Creatures Great and Small,1978,"Comedy,Drama"
tt0075473,The All-New Super Friends Hour,1977,"Action,Adventure,Animation"
tt0075474,The Old Fox,1977,"Crime,Drama"
tt0075475,The Andros Targets,1977,"Crime,Drama"
tt0075480,Baggy Pants & the Nitwits,1977,Animation
tt0075482,The Betty White Show,1977,Comedy
tt0075483,Big Hawaii,1977,"Adventure,Drama"
tt0075484,Blansky's Beauties,1977,Comedy
tt0075485,The Brady Bunch Variety Hour,1976,"Comedy,Music"
tt0075487,C B Bears,1977,"Adventure,Animation,Comedy"
tt0075488,CHiPs,1977,"Crime,Drama,Mystery"
tt0075489,Carter Country,1977,Comedy
tt0075490,Chez Denise,1979,Comedy
tt0075492,Citizen Smith,1977,Comedy
tt0075493,Code R,1977,"Adventure,Crime,Drama"
tt0075494,Come Back Mrs. Noah,1977,"Comedy,Sci-Fi"
tt0075495,Dog and Cat,1977,"Crime,Drama"
tt0075496,Don't Forget to Write!,1977,Comedy
tt0075497,Drei Damen vom Grill,1977,Comedy
tt0075498,Drei sind einer zuviel,1977,Romance
tt0075500,Eight Is Enough,1977,"Comedy,Drama,Family"
tt0075501,En by i provinsen,1977,"Crime,Drama"
tt0075502,Es muß nicht immer Kaviar sein,1977,"Adventure,Drama,Thriller"
tt0075503,The Fantastic Journey,1977,"Adventure,Sci-Fi"
tt0075504,The Feather and Father Gang,1976,Drama
tt0075505,Fernwood Tonight,1977,"Comedy,Talk-Show"
tt0075506,Fish,1977,Comedy
tt0075507,The Fitzpatricks,1977,Drama
tt0075508,Forever Fernwood,1977,Comedy
tt0075510,Future Cop,1976,"Action,Crime,Drama"
tt0075511,Good Neighbors,1975,Comedy
tt0075512,Grange Hill,1978,"Comedy,Drama,Family"
tt0075513,The Hardy Boys/Nancy Drew Mysteries,1977,"Family,Mystery"
tt0075516,The House That Jack Built,1977,Comedy
tt0075517,Hunter,1976,"Action,Adventure,Drama"
tt0075518,J.A.K.Q. Blitzkrieg Squad,1977,"Action,Crime,Mystery"
tt0075519,James at 16,1977,Drama
tt0075521,The Kallikaks,1977,Comedy
tt0075523,Kingston: Confidential,1976,Drama
tt0075524,Lanigan's Rabbi,1976,"Crime,Drama"
tt0075525,The Life and Times of Grizzly Adams,1977,"Adventure,Family,Western"
tt0075527,Logan's Run,1977,"Adventure,Sci-Fi"
tt0075528,Lou Grant,1977,Drama
tt0075529,The Love Boat,1977,"Comedy,Drama,Romance"
tt0075530,"For Richer, for Poorer",1977,
tt0075531,"Loves Me, Loves Me Not",1977,Comedy
tt0075532,Lucan,1977,Drama
tt0075533,Man from Atlantis,1977,"Adventure,Sci-Fi"
tt0075535,"The Marilyn McCoo and Billy Davis, Jr. Show",1977,"Comedy,Music"
tt0075536,Meeting of Minds,1977,"Biography,History,Talk-Show"
tt0075537,Mind Your Language,1977,Comedy
tt0075538,Miss Jones and Son,1977,Comedy
tt0075539,Mulligan's Stew,1977,"Comedy,Drama,Family"
tt0075541,Name That Tune,1977,"Game-Show,Music"
tt0075542,Nashville 99,1977,Drama
tt0075543,The New Adventures of Batman,1977,"Action,Adventure,Animation"
tt0075544,The New Archie/Sabrina Hour,1977,"Animation,Comedy,Family"
tt0075545,The New Mickey Mouse Club,1977,"Animation,Family,Musical"
tt0075546,No Appointment Necessary,1977,Comedy
tt0075548,Odd Man Out,1977,Comedy
tt0075549,On Our Own,1977,Comedy
tt0075550,Onkel Silas,1977,Drama
tt0075551,Operation Petticoat,1977,Comedy
tt0075552,The Oregon Trail,1976,Western
tt0075553,The Other One,1977,Comedy
tt0075554,Otkrytaya kniga,1980,"Biography,Drama"
tt0075558,Paradise Island,1977,Comedy
tt0075560,Poldark,1975,"Drama,History,Romance"
tt0075561,The Professionals,1977,"Action,Comedy,Crime"
tt0075562,Rafferty,1977,Drama
tt0075563,Raffles,1975,"Comedy,Crime,History"
tt0075564,Redd Foxx,1977,Comedy
tt0075565,Rega im Dodley,1976,Family
tt0075567,The Richard Pryor Show,1977,Comedy
tt0075568,Ripping Yarns,1976,"Adventure,Comedy"
tt0075569,Robin's Nest,1977,Comedy
tt0075570,Rock Follies of '77,1977,"Drama,Music"
tt0075571,Ronnie Corbett's Saturday Special,1977,
tt0075573,Rosetti and Ryan,1977,"Crime,Drama"
tt0075574,Rosie,1977,Comedy
tt0075575,The San Pedro Beach Bums,1977,Comedy
tt0075576,Sanford Arms,1977,Comedy
tt0075577,Die schöne Marianne,1975,
tt0075578,SCTV,1976,Comedy
tt0075579,Secret Army,1977,"Drama,History,War"
tt0075581,Sha Na Na,1977,"Comedy,Music"
tt0075582,Shields and Yarnell,1977,"Comedy,Family,Music"
tt0075583,Sneak Previews,1975,Talk-Show
tt0075584,Soap,1977,"Comedy,Romance"
tt0075585,Space Academy,1977,"Adventure,Family,Sci-Fi"
tt0075586,The Starland Vocal Band Show,1977,Music
tt0075587,Sugar Time!,1977,Comedy
tt0075589,Szysznyk,1977,Comedy
tt0075590,Tabitha,1976,"Comedy,Fantasy"
tt0075592,Tales of the Unexpected,1979,"Comedy,Drama,Horror"
tt0075593,Target,1977,"Action,Crime"
tt0075595,This Week in Baseball,1986,"Family,News,Sport"
tt0075596,Three's Company,1976,Comedy
tt0075598,We've Got Each Other,1977,Comedy
tt0075599,Westside Medical,1977,Drama
tt0075600,What Really Happened to the Class of '65?,1977,Drama
tt0075601,The XYY Man,1976,"Crime,Thriller"
tt0075602,A Year at the Top,1977,Comedy
tt0075603,You're Only Young Twice,1977,Comedy
tt0075604,Young Dan'l Boone,1977,Adventure
tt0075605,Az állatok nyelvén beszélö juhász,1977,
tt0075658,All That Glitters,1977,"Comedy,Fantasy"
tt0075974,Eichholz und Söhne,1977,
tt0075979,Eleanor Marx,1977,
tt0076005,Eustace and Hilda,1977,
tt0076602,Razboiul independentei,1977,History
tt0076805,Telespiele,1977,"Comedy,Game-Show"
tt0076945,Young Ramsay,1977,Drama
tt0076971,The $1.98 Beauty Show,1978,"Comedy,Family,Game-Show"
tt0076972,A.E.S. Hudson Street,1977,Comedy
tt0076973,ABC Saturday Comedy Special,1976,Comedy
tt0076975,The Amazing Spider-Man,1977,"Action,Adventure,Crime"
tt0076976,America 2-Night,1978,Comedy
tt0076977,The American Girls,1978,"Adventure,Drama"
tt0076978,Another Day,1978,Comedy
tt0076979,Apple Pie,1978,Comedy
tt0076980,Auf Achse,1980,"Adventure,Crime"
tt0076982,Baby... I'm Back!,1977,Comedy
tt0076983,Battle of the Planets,1978,"Action,Adventure,Animation"
tt0076984,Battlestar Galactica,1978,"Action,Adventure,Sci-Fi"
tt0076985,The Bay City Rollers Show,1978,"Comedy,Family,Musical"
tt0076987,Blake's 7,1978,"Adventure,Drama,Sci-Fi"
tt0076988,Bless Me Father,1978,Comedy
tt0076989,Bonkers!,1978,"Comedy,Family"
tt0076990,Born and Bred,1978,Comedy
tt0076991,Bracken,1980,Drama
tt0076992,Die Buddenbrooks,1979,Drama
tt0076994,Challenge of the Superfriends,1978,"Action,Animation,Family"
tt0076995,City Lights,1984,Comedy
tt0076996,The Cousteau Odyssey,1977,Documentary
tt0076997,Crianças em Luta,1979,
tt0077000,Dallas,1978,"Drama,Romance"
tt0077001,David Cassidy - Man Undercover,1978,"Crime,Drama"
tt0077002,Dentro da Cidade,1978,
tt0077003,Diff'rent Strokes,1978,"Comedy,Drama,Family"
tt0077004,The Duchess of Duke Street,1976,Drama
tt0077005,The Eddie Capra Mysteries,1978,"Crime,Drama"
tt0077008,Fantasy Island,1977,"Adventure,Comedy,Drama"
tt0077009,"Father, Dear Father in Australia",1978,Comedy
tt0077011,Flying High,1978,"Adventure,Comedy,Drama"
tt0077012,Free Country,1978,"Comedy,Drama"
tt0077013,Future Boy Conan,1978,"Adventure,Animation,Comedy"
tt0077014,Gente de Paz,1978,
tt0077016,Going Straight,1978,Comedy
tt0077017,Grandpa Goes to Washington,1978,"Comedy,Drama"
tt0077018,Greatest Heroes of the Bible,1978,"Drama,Family,History"
tt0077019,Having Babies,1978,Drama
tt0077020,Hazell,1978,"Crime,Drama"
tt0077021,Headliners with David Frost,1978,Talk-Show
tt0077022,Hedebyborna,1978,Drama
tt0077023,Hee Haw Honeys,1978,"Comedy,Music"
tt0077024,High Hopes,1978,
tt0077026,Hot City,1978,
tt0077027,How the West Was Won,1976,Western
tt0077028,"Husbands, Wives & Lovers",1978,Comedy
tt0077030,In the Beginning,1978,Comedy
tt0077031,The Incredible Hulk,1977,"Action,Adventure,Drama"
tt0077032,Joe & Valerie,1978,Comedy
tt0077033,Julkalendern,1978,Family
tt0077034,Kaz,1978,"Crime,Drama"
tt0077036,The Kenny Everett Video Show,1978,"Comedy,Music"
tt0077040,Leave It to Charlie,1978,Comedy
tt0077041,Life Begins at Forty,1978,Comedy
tt0077044,The Losers,1978,Comedy
tt0077046,Love for Lydia,1977,"Drama,Romance"
tt0077047,Maggie and Her,1976,Comedy
tt0077049,Ein Mann will nach oben,1978,"Drama,Family,Romance"
tt0077050,Mary,1978,Comedy
tt0077051,Matador,1978,Drama
tt0077053,Mork & Mindy,1978,"Comedy,Family,Sci-Fi"
tt0077054,The Next Step Beyond,1978,"Drama,Mystery,Sci-Fi"
tt0077056,"Oh No, It's Selwyn Froggitt",1974,Comedy
tt0077057,Only When I Laugh,1979,Comedy
tt0077058,The Paper Chase,1978,Drama
tt0077061,The Pink Medicine Show,1978,Comedy
tt0077062,Pinocchio,1978,
tt0077064,Prisoner,1979,"Crime,Drama"
tt0077065,Project U.F.O.,1978,Sci-Fi
tt0077066,Quark,1977,"Comedy,Sci-Fi"
tt0077068,Rentner haben niemals Zeit,1978,
tt0077069,Return of the Saint,1978,"Adventure,Crime"
tt0077070,"Richie Brockelman, Private Eye",1978,"Crime,Drama"
tt0077072,Rings on Their Fingers,1978,Comedy
tt0077073,Rodzina Lesniewskich,1978,"Comedy,Family"
tt0077074,The Roller Girls,1978,Comedy
tt0077075,The Runaways,1978,Drama
tt0077076,SOKO 5113,1978,"Crime,Drama"
tt0077077,Sam,1978,"Crime,Drama"
tt0077078,The Sandbaggers,1978,Thriller
tt0077079,Send in the Girls,1978,Drama
tt0077080,A Sharp Intake of Breath,1977,Comedy
tt0077081,A Soft Touch,1978,Comedy
tt0077082,The South Bank Show,1978,Documentary
tt0077083,Spadla z oblakov,1978,"Adventure,Comedy,Family"
tt0077084,The Standard,1978,
tt0077085,Strandvaskeren,1978,Crime
tt0077086,Strangers,1978,"Crime,Thriller"
tt0077087,Sword of Justice,1978,Adventure
tt0077088,Tarzan and the Super 7,1978,"Action,Animation,Fantasy"
tt0077089,Taxi,1978,Comedy
tt0077091,The Thing,1979,"Adventure,Animation,Family"
tt0077092,Tochter des Schweigens,1978,
tt0077093,Vega$,1978,"Crime,Drama,Mystery"
tt0077094,Verano azul,1981,"Comedy,Drama,Family"
tt0077096,W.E.B.,1978,Drama
tt0077097,WKRP in Cincinnati,1978,Comedy
tt0077098,The Waverly Wonders,1978,Comedy
tt0077100,When Havoc Struck,1978,Documentary
tt0077101,The White Shadow,1978,"Drama,Sport"
tt0077102,Who's Watching the Kids,1978,Comedy
tt0077103,Winners,1977,
tt0077105,World War II: G.I. Diary,1978,"History,War"
tt0077107,You Don't Say,1978,Game-Show
tt0077108,Zehu Ze,1978,"Comedy,Talk-Show"
tt0077796,Keménykalap és krumpliorr,1974,"Adventure,Comedy,Family"
tt0077884,The Cinema Machine,1978,Documentary
tt0078369,The Tea Ladies,1978,Comedy
tt0078509,A Woman Called Moses,1978,"Biography,Drama"
tt0078556,$weepstake$,1979,Drama
tt0078557,13 Queens Boulevard,1979,Comedy
tt0078558,240-Robert,1979,Adventure
tt0078559,Agony,1979,Comedy
tt0078560,Anne of Green Gables,1979,"Animation,Drama,Family"
tt0078561,Angie,1979,Comedy
tt0078562,Archie Bunker's Place,1979,Comedy
tt0078563,The Associates,1979,Comedy
tt0078564,B.J. and the Bear,1978,"Adventure,Comedy"
tt0078566,The Bad News Bears,1979,"Comedy,Sport"
tt0078567,Battle Fever J,1979,"Action,Adventure,Sci-Fi"
tt0078568,The Baxters,1979,"Comedy,Talk-Show"
tt0078569,Benson,1979,"Comedy,Family"
tt0078570,The Rose of Versailles,1979,"Animation,Drama,Romance"
tt0078571,Big Jim and the Figaro Club,1979,Comedy
tt0078572,"Big Shamus, Little Shamus",1979,"Crime,Drama"
tt0078573,Billy,1979,Comedy
tt0078574,Biography,1979,Biography
tt0078577,Bloomers,1979,Comedy
tt0078579,Buck Rogers in the 25th Century,1979,"Action,Adventure,Sci-Fi"
tt0078580,Buford and the Galloping Ghost,1978,"Animation,Comedy,Family"
tt0078582,Carson's Law,1983,"Crime,Drama"
tt0078583,Chalk and Cheese,1977,Comedy
tt0078584,"Charles Endell, Esq",1979,Drama
tt0078585,The Chisholms,1979,"Romance,Western"
tt0078586,Co-ed Fever,1979,Comedy
tt0078587,Comeback,1979,
tt0078591,The Curse of Dracula,1979,"Horror,Thriller"
tt0078592,Dance Fever,1979,"Game-Show,Music"
tt0078593,Danger UXB,1979,"Action,Drama,History"
tt0078594,"Danke schön, es lebt sich",1979,
tt0078595,Dear Detective,1979,"Crime,Drama"
tt0078596,The Deep Concern,1979,"Comedy,Thriller"
tt0078597,Delta House,1979,Comedy
tt0078598,Detective School,1979,Comedy
tt0078599,Diary of a Nobody,1979,Comedy
tt0078600,Dick Turpin,1979,"Action,Adventure,Biography"
tt0078602,Doctor Down Under,1979,Comedy
tt0078603,Doctors and Nurses,1979,Comedy
tt0078604,Doctors' Private Lives,1979,Drama
tt0078605,Dorothy,1979,Comedy
tt0078606,The Duke,1979,"Crime,Drama"
tt0078607,The Dukes of Hazzard,1979,"Action,Comedy"
tt0078609,Eischied,1979,"Crime,Drama"
tt0078610,The Facts of Life,1979,"Comedy,Family"
tt0078611,The Famous Five,1978,"Adventure,Crime,Family"
tt0078612,Feet First,1979,Comedy
tt0078613,Flatbush,1979,Comedy
tt0078615,Friends,1979,"Comedy,Drama"
tt0078618,The Glums,1978,Comedy
tt0078619,Grandad,1979,"Comedy,Family"
tt0078620,Hanging In,1979,Comedy
tt0078621,Harris and Company,1979,Drama
tt0078622,Hart to Hart,1979,"Action,Adventure,Crime"
tt0078623,"Hello, Larry",1979,Comedy
tt0078624,Highcliffe Manor,1979,Comedy
tt0078625,Hizzonner,1979,Comedy
tt0078626,House Calls,1979,Comedy
tt0078627,Huckleberry Finn and His Friends,1979,"Adventure,Drama"
tt0078629,The Innes Book of Records,1979,"Comedy,Family,Music"
tt0078631,Jason of Star Command,1978,"Action,Adventure,Family"
tt0078632,Joe's World,1979,Comedy
tt0078633,Jul i Skomakergata,1979,Family
tt0078635,Mrs. Columbo,1979,"Crime,Drama,Mystery"
tt0078636,Katitzi,1979,Family
tt0078637,Kingswood Country,1980,Comedy
tt0078638,Knots Landing,1979,"Drama,Romance"
tt0078640,The Last Resort,1979,Comedy
tt0078641,Laugh-In,1977,Comedy
tt0078642,The Lazarus Syndrome,1979,Drama
tt0078644,The Littlest Hobo,1979,"Adventure,Drama,Family"
tt0078645,Lovely Couple,1979,Comedy
tt0078646,The MacKenzies of Paradise Cove,1979,Drama
tt0078650,A Man Called Sloane,1979,"Action,Adventure,Drama"
tt0078651,Married: The First Year,1979,Drama
tt0078652,The Mary Tyler Moore Hour,1979,Comedy
tt0078654,Matt and Jenny,1979,"Adventure,Family"
tt0078656,Der Millionenbauer,1979,
tt0078657,Minder,1979,"Comedy,Crime,Drama"
tt0078658,The Misadventures of Sheriff Lobo,1979,Comedy
tt0078659,Monkey,1978,"Action,Adventure,Comedy"
tt0078662,Flash Gordon,1979,"Action,Adventure,Animation"
tt0078664,A New Kind of Family,1979,Comedy
tt0078665,The Omega Factor,1979,"Drama,Horror,Mystery"
tt0078667,Out of the Blue,1979,"Comedy,Fantasy"
tt0078668,Paris,1979,Drama
tt0078669,The Flintstone Comedy Show,1980,"Animation,Comedy"
tt0078670,Potter,1979,Comedy
tt0078671,Presenting Susan Anton,1979,"Music,Talk-Show"
